Time,Pulse
-340.00000000634,0.0006297835809288
-339.966666673006,0.00223120129337384
-339.933333339671,0.000863294320707753
-339.900000006336,-0.000409736327542487
-339.866666673001,0.00206886169926246
-339.833333339667,0.000979399673687875
-339.800000006332,-0.00283126972513936
-339.766666672997,0.0020141359714132
-339.733333339662,-0.000148504681675821
-339.700000006327,-0.00100707287014723
-339.666666672993,0.000785530084806418
-339.633333339658,-0.00129014701093366
-339.600000006323,-0.00066785574837136
-339.566666672988,-0.000439105485265379
-339.533333339654,0.000717614934764188
-339.500000006319,0.000628601850475863
-339.466666672984,0.00049161715773105
-339.433333339649,-0.0016984029109347
-339.400000006314,-0.00037387428548552
-339.36666667298,0.000127960430967744
-339.333333339645,-0.00197828210554396
-339.30000000631,-0.00280342219383245
-339.266666672975,-6.51135749641929e-05
-339.233333339641,0.00133219918151128
-339.200000006306,-0.000503792912393441
-339.166666672971,0.00160218797268519
-339.133333339636,0.00196166697434186
-339.100000006301,-0.00231571460328595
-339.066666672967,9.82393088626576e-05
-339.033333339632,0.000368583401078371
-339.000000006297,-0.000589589290149961
-338.966666672962,0.000869025407404744
-338.933333339627,-0.00171659661281831
-338.900000006293,-0.000702414165819509
-338.866666672958,-0.00134931800305071
-338.833333339623,-0.000996994791522265
-338.800000006288,0.00151141016564615
-338.766666672954,0.000306002669452021
-338.733333339619,0.00141573901645642
-338.700000006284,-0.000240089024962864
-338.666666672949,-0.00158977531048776
-338.633333339614,-0.000297956052742188
-338.60000000628,-0.00216293866477624
-338.566666672945,0.000546097117158362
-338.53333333961,0.00112744900230521
-338.500000006275,0.0025730728534038
-338.466666672941,-0.00235016424335532
-338.433333339606,-0.0013963933037765
-338.400000006271,-0.000410620052200827
-338.366666672936,-0.000734900814380768
-338.333333339601,-0.000167814864621363
-338.300000006267,0.00104251147239098
-338.266666672932,-0.00189626412830302
-338.233333339597,-0.000818749227684767
-338.200000006262,0.000554846804022069
-338.166666672927,-0.000987977352115088
-338.133333339593,-0.00287490165920579
-338.100000006258,-0.000995025287930718
-338.066666672923,-0.000551107061838696
-338.033333339588,0.00102686338599622
-338.000000006254,0.000184754665624176
-337.966666672919,0.000288761436711527
-337.933333339584,0.00075807954945295
-337.900000006249,-0.00381155162350788
-337.866666672914,0.0020762573186881
-337.83333333958,-0.00108696526997798
-337.800000006245,-0.00218072303009009
-337.76666667291,-0.00283784189674052
-337.733333339575,-0.000385783313470389
-337.700000006241,0.000131602742003079
-337.666666672906,0.00119480507037861
-337.633333339571,0.000341033330055751
-337.600000006236,-0.000500565220045157
-337.566666672901,-0.00150530238448632
-337.533333339567,-0.00160833314934128
-337.500000006232,0.00129426634783103
-337.466666672897,0.00146376303339946
-337.433333339562,-0.002717234283937
-337.400000006228,-0.00126153646847704
-337.366666672893,-0.00065423898783501
-337.333333339558,0.00141216675513589
-337.300000006223,-0.00171422600884141
-337.266666672888,-0.00121414820152033
-337.233333339554,-0.00300407847165729
-337.200000006219,-0.00396117046782085
-337.166666672884,-0.000796674679832909
-337.133333339549,-0.00104035018241622
-337.100000006214,-0.000417117779848764
-337.06666667288,0.00144326324738664
-337.033333339545,0.00123699146904854
-337.00000000621,-0.00133842009131735
-336.966666672875,-0.00338252867017774
-336.933333339541,0.000335733042600594
-336.900000006206,-0.000780538285829691
-336.866666672871,-0.000974665126319052
-336.833333339536,-0.000660784193102337
-336.800000006201,0.000948588697482489
-336.766666672867,0.000629867094930736
-336.733333339532,0.00151042753040864
-336.700000006197,-0.000174995536570077
-336.666666672862,-0.00032951310386875
-336.633333339528,0.00183114050919808
-336.600000006193,-0.00016188311257237
-336.566666672858,-0.000258060888077227
-336.533333339523,0.000375485304130674
-336.500000006188,0.000640201763265069
-336.466666672854,-0.00111434902433805
-336.433333339519,-0.00112424519319643
-336.400000006184,-0.00336205914958543
-336.366666672849,-0.000782850204645191
-336.333333339515,-0.00193038319911776
-336.30000000618,0.000623128629563707
-336.266666672845,-0.00118914676739712
-336.23333333951,0.000395270033096806
-336.200000006175,0.00126759726511028
-336.166666672841,-8.77240045549232e-05
-336.133333339506,-0.00250164128701746
-336.100000006171,-1.69750648227884e-05
-336.066666672836,-9.11237486957983e-05
-336.033333339501,0.00055386070090746
-336.000000006167,-0.000598005416082237
-335.966666672832,-8.22739317092314e-05
-335.933333339497,5.96990355550275e-06
-335.900000006162,-0.000445711289891904
-335.866666672828,0.00207278696618807
-335.833333339493,0.00215073938139043
-335.800000006158,0.00178420909826704
-335.766666672823,-0.00145013176989328
-335.733333339488,0.000984560387662814
-335.700000006154,-0.000560251765909903
-335.666666672819,-0.000384489193548943
-335.633333339484,-0.00017107906594227
-335.600000006149,0.000302028235041663
-335.566666672815,0.00239161540420074
-335.53333333948,5.5402667503035e-05
-335.500000006145,0.00134600273854557
-335.46666667281,0.00391317019579129
-335.433333339475,0.000751863476294523
-335.400000006141,-0.00258759420174393
-335.366666672806,-0.000841965377575637
-335.333333339471,-0.000902192191628237
-335.300000006136,-0.0014924586966556
-335.266666672801,-0.00193308485730259
-335.233333339467,0.000242194436293475
-335.200000006132,-0.00423527731501516
-335.166666672797,-0.000770313063140904
-335.133333339462,-0.0010992751005322
-335.100000006128,-0.00345860588428315
-335.066666672793,-0.000340844899808013
-335.033333339458,0.00148411606070675
-335.000000006123,-0.00350039793878798
-334.966666672788,-0.00143213176820456
-334.933333339454,-0.00174307350570269
-334.900000006119,-0.0028035191374709
-334.866666672784,-0.0030428306239878
-334.833333339449,-0.00466453983554016
-334.800000006115,-0.0033620029980288
-334.76666667278,0.000282248051158174
-334.733333339445,0.001100680179703
-334.70000000611,0.00143834878153026
-334.666666672775,-9.14987611166929e-06
-334.633333339441,-0.00164028693617879
-334.600000006106,-0.00368437375943886
-334.566666672771,-0.00167738658808136
-334.533333339436,-0.00236453622120758
-334.500000006102,-0.000215329890826288
-334.466666672767,-0.00364590678782628
-334.433333339432,-0.00245920266770194
-334.400000006097,-0.00445212162213826
-334.366666672762,-0.00477322377076661
-334.333333339428,-0.00049985553672327
-334.300000006093,-0.00217188862279227
-334.266666672758,-0.000810573623376221
-334.233333339423,-0.000974442220024963
-334.200000006088,-0.00112963700257296
-334.166666672754,-0.000413016357124207
-334.133333339419,-0.00217761495283919
-334.100000006084,-0.00425354746349627
-334.066666672749,-0.00594585411847615
-334.033333339415,-0.00267220723962425
-334.00000000608,-0.00337190592651648
-333.966666672745,-0.00233183095681466
-333.93333333941,-0.00382850382461686
-333.900000006075,-0.00282534210515351
-333.866666672741,-0.0016581098767362
-333.833333339406,-0.00148473661654125
-333.800000006071,-0.00418657249564125
-333.766666672736,-0.0035679938000942
-333.733333339402,0.000860587993671835
-333.700000006067,0.0016738632357044
