Time,Pulse_1,Pulse_2,Pulse_3,Pulse_4,Pulse_5,Pulse_6,Pulse_7,Pulse_8,Pulse_9,Pulse_10,Pulse_11,Pulse_12,Pulse_13,Pulse_14,Pulse_15,Pulse_16,Pulse_17,Pulse_18,Pulse_19,Pulse_20,Pulse_21,Pulse_22,Pulse_23,Pulse_24,Pulse_25,Pulse_26,Pulse_27,Pulse_28,Pulse_29,Pulse_30,Pulse_31,Pulse_32,Pulse_33,Pulse_34,Pulse_35,Pulse_36,Pulse_37,Pulse_38,Pulse_39,Pulse_40,Pulse_41,Pulse_42,Pulse_43,Pulse_44,Pulse_45,Pulse_46,Pulse_47,Pulse_48,Pulse_49,Pulse_50,Pulse_51,Pulse_52,Pulse_53,Pulse_54,Pulse_55,Pulse_56,Pulse_57,Pulse_58,Pulse_59,Pulse_60,Pulse_61,Pulse_62,Pulse_63,Pulse_64,Pulse_65,Pulse_66,Pulse_67,Pulse_68,Pulse_69,Pulse_70,Pulse_71,Pulse_72,Pulse_73,Pulse_74,Pulse_75,Pulse_76,Pulse_77,Pulse_78,Pulse_79,Pulse_80,Pulse_81,Pulse_82,Pulse_83,Pulse_84,Pulse_85,Pulse_86,Pulse_87,Pulse_88,Pulse_89,Pulse_90,Pulse_91,Pulse_92,Pulse_93,Pulse_94,Pulse_95,Pulse_96,Pulse_97,Pulse_98,Pulse_99,Pulse_100,Pulse_101,Pulse_102,Pulse_103,Pulse_104,Pulse_105,Pulse_106,Pulse_107,Pulse_108,Pulse_109,Pulse_110,Pulse_111,Pulse_112,Pulse_113,Pulse_114,Pulse_115,Pulse_116,Pulse_117,Pulse_118,Pulse_119,Pulse_120,Pulse_121,Pulse_122,Pulse_123
-330.133333313015,-0.00249556514620852,-0.00249556514620852,-0.00249556514620852,0.000661047462913289,-0.00153781876034387,-0.00210788465149669,0.000658270257063887,-0.000309498644110007,0.000205632293229008,0.000659335131435901,0.000973743116903347,0.00120169425929451,0.000371851998989148,0.000218634456022104,-0.000665402743603161,0.000488596307717915,0.00106652696436083,-0.00144234313690961,0.00109534700288538,0.00161473317410554,-0.000639503163348043,-0.00230756866243653,-5.36174267120604e-05,0.000991815459342349,0.000493132898914728,-0.000334968292606375,-0.000203617687798419,0.00126439740058493,-0.0015353422233827,-0.00227600797624472,0.00289410235004894,0.000323979962480236,0.000199011829474793,-0.00210291247769234,-0.00053308203051694,-0.00124809475429499,0.00140876246414545,-0.00134093403869584,-0.000963744843507475,-0.00102790973644551,0.000346321662210824,0.00177584019064092,-0.000775444414290338,-0.000584777069573161,0.0034481743915431,-0.0019450496414839,-8.72941131740967e-05,-0.000695424846747339,0.000547839887046542,-0.000386312932212252,0.000325753259387218,0.000457131769847297,-0.000399489039606404,-0.00146891949731165,-0.00263418096310841,0.00100243924864885,-0.00146184671815019,-0.00148977285980401,0.00167321060079884,-0.00186296773265726,-0.000441332239481174,0.00194782913759295,-0.00220794157509641,0.00103451745146854,0.00115763735148755,0.0020166800287913,0.000779793921723337,-0.00175018961740181,-0.000908074962448824,0.00156745527087743,-8.37336943559919e-07,-0.00136480751535795,-0.000540223909563764,0.000839804007177647,0.00074573743577333,-0.00221680591027018,0.000325836801241208,3.19882985944098e-05,-0.000839565197781944,-0.000146005878908007,-0.000628298173715902,-9.88523635332417e-05,-0.00143041873311811,0.000159691535159934,0.000984945430474893,-0.00096322462841536,0.0024207091774392,-0.000281584397354928,0.000140249619101529,3.39876758692625e-05,-0.000632805353299237,0.00134282613106029,0.00110585615212277,3.16936056232731e-06,0.00225148507754325,0.0031061272343047,-0.00199273224750585,0.0010332096598803,0.000951639103067836,0.000550301835733125,0.00131714225701374,0.00398343708312709,-0.00104087142494969,0.00183860364109167,-0.000434534675228138,0.00149851597891559,-0.000272241967834708,0.00113567738449616,0.00344159404023303,-0.000380497722833217,-0.00133495340748746,0.000873217552128325,-0.0041632837234401,-0.000375033208195541,-0.000525409584867575,-0.00141814662050677,-6.97120331650813e-05,0.00207305325265628,-0.00306335300347815,-0.000821967240278276,-0.000555776853426893,0.00108269353116719,-0.00159699329786345
-330.099999979697,-0.00120004696405518,-0.00120004696405518,-0.00120004696405518,-0.00148613503900263,-0.00164536828065254,-0.00075239190444365,-0.000530319996377204,-0.00335414612840612,0.000998952446956136,0.000526468770623789,-0.00108438743005723,0.00314372580837152,-0.000617453769654608,9.92958907012342e-05,-0.00222725636492405,-0.00118731608583711,-0.000615636042163636,0.00203311141312645,0.000869278769651927,0.000996460507154628,-0.00184792206033024,-0.000813906024918043,0.000623879829006135,0.00176004051018586,0.00187138228306494,0.00143771120182912,-0.000345486823045804,0.00273095486570474,-0.000308330563399406,0.00173588260734892,0.00264655578965856,-0.00114639184661447,0.000982898841522806,-0.00177155182557054,-0.0015281820442884,0.000333714374471605,-0.00103428624549418,-0.00105404004725373,0.00136494567923728,0.00114097521277889,0.00034035017195988,-0.000154376998082739,-0.000688389737167117,0.000647832962529682,-9.53550812564652e-05,-0.000139592937817068,-0.000421026354410992,0.0020693931562652,0.00153175309271047,0.000811287298607688,-0.00156464439838688,-0.000396712830695978,0.00265847276740272,0.00170426968720339,-0.0013132806585604,0.00136259539552741,0.000918606965127244,-0.000271990498969532,-0.000199917073787192,-0.000464912701259701,0.00014090448639148,-0.00118977389363362,-0.00197389421313821,-0.000756830703277367,-0.000432716226468011,-0.00110083005181605,-0.000122880994916197,-0.00277349447707154,-0.00198793232964611,0.000184466870950972,9.59905850875797e-05,-0.0040864566329083,0.000338647047432139,-0.000189083592018857,-0.000331781324208968,-0.00248282088889351,0.000239061024458143,0.000116530839182505,-0.00406340034513253,-0.00227051991164495,0.000907004096967312,0.000785900012120533,0.000132239459552319,0.000500229130583452,0.000562523180403063,0.00262611146633751,-0.00272478969735412,0.000690523095025264,-0.00112186111105494,0.000678680098307183,-0.00137755798828487,-0.0018187690433894,0.00131303138415517,-0.000740767293006539,-0.000286691939237249,0.00117764598098302,-0.00183632981683757,-0.00133195021283927,-0.000371763057783303,-0.00306690937188692,-0.000271785877235198,0.00146160834808984,-0.000603122550053792,-0.000763590033761918,0.00131856686519094,-0.000389678022124085,-0.00246743947158246,0.00127662808419948,-0.00186992895788574,0.00168910521261667,0.000846291786013587,-4.44142509959944e-05,0.00248353605307816,-3.99987521360057e-05,0.0018864380497926,-0.0014449682404456,-0.001507723212404,0.000712174938030663,-0.00258291832838309,-0.00120034960710669,0.00061422280936696,-0.00114989903166074,-1.08488174522803e-05
-330.066666646379,-0.000573126603502172,-0.000573126603502172,-0.000573126603502172,0.00225086793972862,0.00167049127223007,-9.82871936837659e-05,0.00113892366436452,0.000621879591895635,-0.00275810459958303,-0.000933340766837709,-0.000625072382109404,0.00107041509485661,-0.00146971136111351,-0.000182774938964014,0.00061022467131655,-0.00038128663335335,-0.00186370270617464,0.00145449014424759,0.00195668732129761,0.00151679200461663,0.00112960659325134,-0.00238835866927534,-0.00245185284968008,-0.00045900362461937,-0.00319198713161661,0.000622531762409784,-3.35688558741332e-05,-0.00115084102724339,-0.000884054774562659,0.00261749245129539,-0.00238453425102492,-0.00160124455319455,-0.000110441556582574,-0.000185838976021979,0.0013753910060107,0.00147834572950856,0.00300051654360589,-0.00206177479393221,-0.00143628201037316,0.000255640776644084,0.000938128697654639,0.00233248586786583,0.000969299140668123,-0.00154113340248274,-0.000169534220144096,-0.000868457162162328,-0.00065177461464061,-0.000493176707213383,-0.00295318044741577,-4.21317444770919e-05,-0.00186805772737719,-0.00320561930510743,-0.000483521488431005,0.00230969457283181,0.000179160150474034,-0.000339015583703861,-0.000490220683198261,0.000488839031044463,-0.00265990181546305,0.000147339879824293,-0.00276162045703943,-0.000228298506213975,-0.00185062220964027,-0.000811376198763925,0.000514012992976487,0.000495885201495572,0.000699402519390602,0.00225489587529493,0.00040549140109869,-0.000380890702878056,-0.00114296196678876,0.000945354916123242,-0.00162685416656583,-0.000398482754311758,-0.00168651587505364,0.00406938229390585,0.00420538778989776,-0.00182231980312109,0.00108012783995437,-0.000548307323066766,-0.00021643414018846,0.000619125566480028,-0.000404746919626886,0.000493627162925447,0.00017806898001671,0.000639481864119995,0.00094453428423813,0.00203700142178898,-0.00150617013769139,0.000665688791909647,-6.5537169539609e-05,-0.000187518649669371,0.000454364346215042,0.000539058642419876,-0.000330120898142106,-0.000898646208290055,-0.0016861949438487,-0.00122598003097973,0.000711842549077857,-0.00200132976510381,0.00051345919443968,0.00329987648806318,0.00151799906160255,0.00272059631565136,0.00100779897456793,-0.000357444295187581,0.00178363190730413,0.000199612440966224,-0.00115015972856736,-0.000898287999463232,0.001810046925389,-0.0012761795709012,0.000895710751979473,-0.000343863852681703,-0.0037013319402126,-0.000852894121002978,-0.000839830894367233,-0.000411741256512999,-0.000501727778206784,0.000578261255116841,0.00080879647853771,-0.000613867757569442,0.000607246943270967
-330.033333313061,0.000690240432918654,0.000690240432918654,0.000690240432918654,-0.00252867902838372,-0.00149631099535097,0.00199810632909059,0.000288064022147871,0.000912067741220324,0.000307961137139157,0.00317436742320376,-0.00210943534745822,-0.00292961361488275,-0.00191158570540351,0.00114401780723161,-0.00163802480099762,0.000820287620559745,0.00176422766030915,0.000146556378588958,-0.000900728091163705,0.000810691288357979,0.000464563361432746,-0.00122556397721219,2.09419738154137e-05,-0.00198137894643902,0.000699755150105452,0.000726334710638543,-0.00108937389269326,-0.00165728279618294,0.000876151907716949,0.000213961599344281,0.00160638332514673,-0.00111497702141827,-0.000501596102879365,-0.000597854488216476,0.00056203610932537,-0.00107003293391217,0.000488650355600639,-0.000844033554324719,0.00033085423325363,0.000373087026642072,-0.00203021473462905,0.000637957807103184,-0.000155176006389812,0.00161245890176775,0.00130335898128475,0.00141876300092858,-0.0010625619808512,-0.000454629635672443,-0.000885138254980711,-0.000391048772810265,0.00073734103072387,-0.00317312397822889,0.00138653532544442,-0.00158338947204362,-0.00261126321829375,-0.000760641140329588,0.000140128581627041,0.00204064145328686,0.00322877742567595,-0.00114956745478012,-0.00154017536346462,0.000492343890866831,-0.000587522023385523,0.0011076137249495,0.000666946355693976,-0.00238318673512394,-0.000180177075054577,-0.00131725847415309,0.00101382325756738,-0.000112537506243848,0.00285960022851139,0.000756986857745723,0.00242236185986489,-0.00332808923046846,0.00163991461015411,-0.00210850716671795,7.41202511407302e-05,0.000357784256896143,-0.00115180162926198,-0.00125344015431772,-0.000766207796475626,0.000452903988098163,0.00144377749396307,-0.00213130162406672,0.000414842457194586,0.00285818142072214,0.000901087001213274,0.00163039438821344,0.00240132812832161,0.000750553089287398,-0.00215578553076479,-0.000163952081884244,0.000540373042372089,0.00167898466662997,0.00284005962735079,0.000387674040371322,-0.000545157896264858,0.000243524033112785,-0.000172904342083058,-0.00121715518822363,-0.000617428766945594,-0.000505256236440377,-0.00439758743361485,0.000486777656887982,0.000589744330518172,0.000295319482509826,-0.000114979833686801,-0.000226320569198468,0.000733848316678998,0.00209862816702044,0.00291009793921693,-0.00208202268474933,0.000869294641121399,-0.00181276986793577,-0.000611606156384337,0.00298749297779288,-7.34290675639127e-05,0.00136006607948203,-0.000943483343278539,0.00254063005855254,-0.000172207443032146,-0.000606324600096908,-0.00127388917237969
-329.999999979743,-0.00167411855422961,-0.00167411855422961,-0.00167411855422961,-0.000972351673919403,-0.000898420534557354,0.000459228698933334,0.00164278724148414,-0.00233347955440266,0.001085251885103,0.00018324001887049,0.000427037724611279,0.00140071435770561,-3.29397411461541e-05,-0.00122389432995296,0.00245845655285115,-0.000960833644608639,0.000157507834611326,7.72938033197779e-05,0.00193288044844486,0.000611987607044395,-0.00120185666511596,-0.00126556173041592,-0.00231010858055802,-0.00157128459886213,0.000178367453682049,0.00102626755152924,-0.00110011679243249,-0.000418040674886488,-0.00152759284512538,-0.0013073292789022,0.000378048515499829,-0.000443021991796022,0.000916564948512777,-0.00128471625654925,-3.769444678281e-06,0.00179096020178848,-0.000173430356759985,7.11473856391809e-05,0.000215002890230354,0.00146878755596114,0.00271561423630029,0.000293651553802787,-0.00321348150410994,-0.00361944019892857,0.00141363882769363,-0.00307789513504197,-0.00308874915949886,0.00098010500015222,-0.00131973239049898,0.000547265529275975,0.000514346971250745,0.000431751004086323,0.000961999659145674,-0.000199984361633376,0.00126205423349546,-0.000570689152456283,0.000234476957030605,0.00107463201015801,-0.00406420066551916,-0.00147503838015905,0.00193762187957469,-0.000544822793712485,-0.00194256261798531,-0.00095069114837687,-0.000105941149272648,0.000564552363497173,-0.00258098785201644,0.00047943430503794,-0.00176887245120083,0.00214924848918518,0.00317426037594459,-0.000163270262153681,0.000302944872536792,-0.00246168638650268,-0.000222341139199833,-0.000633734784601714,0.00151231847596511,-0.000185497270315471,-0.00133147314975524,-0.00288101918050165,0.000362606621875039,-0.00111671182210604,-0.00188477223736028,-0.00216169954762335,-0.00135954881013878,0.000896510572495735,0.00176083761516221,0.00176564456885264,0.0021262828508738,-0.00142287843952871,0.00221755594434403,0.000900281539219727,-0.00380134094925533,-0.000528461137643488,-0.000637873342078654,0.000840052479617714,-0.000422972519273479,0.00253294313380725,-0.000355466157813566,-0.00200081611032576,-0.00150323177785061,0.000918620333680065,-0.00113901671536498,0.00022661054603812,0.000666521606009107,-0.000640330250507137,-0.000584324369755418,0.000559290375437116,0.00111008846043215,-0.00377692011290309,-0.00112551993784882,-0.000832071941652801,-0.00137752034628824,0.000193635373740175,-0.00135903719452468,-0.000441726038864609,0.00120139813497544,-0.000384267676621364,-0.00225420646312868,0.00180093381627933,-0.000539975786282287,-0.00190923627264805,0.00299585382557555
-329.966666646425,-0.00227023423255979,-0.00227023423255979,-0.00227023423255979,-0.000452080274317868,0.000558975767096848,-0.00020176318485543,-0.00293298045397594,0.000410823318655051,0.00208397470826105,3.26436906981087e-05,-0.00362053782122285,0.000605848506648243,-0.00100000455510529,0.00100586333225328,-0.00142772157843951,-0.00162937565062349,0.000650039957279747,-0.0004008971860886,0.00175842681316107,-0.00199522966211785,0.0013736237454669,-0.00125365792553189,-0.000964473500409402,-0.0020585056922775,-0.00230174534285199,0.000420761241473722,-0.00135340000749851,-0.000991844177894885,0.000926815006423665,0.00301049982417279,-0.000224793375852128,0.000350851321115675,-4.07147045873302e-05,-0.00122594166860568,0.000920837711610667,-0.00098729537749942,0.000131518411293885,-0.00119733668750621,6.59661677059331e-05,-0.00126184906543847,-0.00114167042965885,-0.000957778696782374,0.00112925896258431,-0.00193137549269184,0.000175543537728196,0.00136343275435902,0.00105475481035588,5.9372995041107e-05,-0.00153598235432051,-0.00261892555237131,-0.00141517498916843,-0.00161401074125223,-0.00163813088826981,-0.00110405187557916,-0.000800112509004913,0.000516985659909985,0.000901265624737468,-0.0013153409210046,0.00106251227040688,0.00270823638615048,0.00133356988919986,0.000348319514779871,-0.00348505245508357,-0.000428230317539025,-0.00116962100003914,-0.00192597297942954,-0.000230705656786068,-0.00102408714289726,-0.00288585462291491,0.00128751146858164,-0.00428811618357294,-2.17571342664424e-05,0.000400423743494804,0.000536504695744733,-0.00164471644517239,0.00217568050524619,0.00121872068213602,0.00208829691478252,-0.000907679678634477,-5.55427441900624e-05,-0.00198956886947965,0.00125311007686502,-0.0026487090714975,0.000479039720033492,-0.000628461247051737,0.000434508300771075,-0.00042847414716618,0.00245502435446909,0.00238502189797485,0.00034765906862011,0.00242398819657497,-0.00138338532743643,-0.000599761727359871,-0.00247740913766736,0.00197705763454625,0.00297189950582077,-0.00145665018217045,0.00347434511168365,-0.00425275936045166,-0.000507357156533383,0.0017206041883765,-0.00210614435283552,4.04776559790321e-05,0.00113877109368432,0.00268055986668014,-6.03792187420238e-05,-0.000203694228854467,-0.000964564355808939,0.00113236860483124,0.00092727230200973,0.000770763209551717,-0.000731186645837933,-0.00130304574239382,-0.00162506813160213,-0.00129073401425206,-0.00107874688573817,-0.000967448041872654,-0.000786387015714984,-0.00205847540052861,0.000961035306460634,-0.000864579012498479,0.000165751484768051,0.000462352222140416
-329.933333313107,-9.22138553124396e-05,-9.22138553124396e-05,-9.22138553124396e-05,0.000727144412212555,-0.00177080346368041,0.00185658112470288,-0.00097253068527936,0.00148724152167312,-9.53768643735531e-05,-0.000722269159102118,-0.000191116331921815,-0.000160097117987368,8.38334828884291e-05,-0.00141720580774052,0.00164275922609303,-0.000392568138417038,0.000219742445305093,-0.000766181304041047,-0.00186798785997944,-0.000614866051863561,-0.000890871384495173,0.000805619522932899,-0.00107124274885828,-0.00103025966716519,-0.000115621463033566,-0.000879988822227618,0.000270877660996427,-0.00172659276692999,-0.00059736144936462,-0.00139328000540251,-2.1858846584788e-05,-0.0013599730621735,0.00135748557128135,0.00070426878613794,-0.00190948552718972,0.000359518628238242,-0.000739659264962778,0.000821465587013459,0.000798424379759965,-0.00217547028180409,-0.000424356844823448,0.00179747665725771,-0.00220255255170365,0.00010971856344566,-0.000758572837067817,0.00137227858084876,0.000399501552478476,0.00228982540924749,-0.000901169824581438,0.000349696665991273,-0.000882981466862387,-0.00152822293167565,-0.00321901215374432,0.00132389504959274,-2.00154694456334e-05,-0.000679085487102271,-0.00136252561297667,-0.000128422784258952,-0.00132919182577007,0.00263506862596286,0.000170101381632981,-0.0024021432986373,0.00103680281176455,-0.000260126670203809,-0.00107197593331976,-0.00166705303839121,0.00163895454383867,-0.000459382200361458,0.000161937715499549,0.000688396087263787,-0.000196053296783294,-0.00171705725670357,-0.000180043345302527,0.00039510416101507,-0.00133508987285424,0.000924749713019035,-0.00232380073626393,0.000844697644822645,-0.000894668269181831,0.000723840714130564,0.000113148813787878,-0.000649279804681657,0.000531071725553445,-0.00150000078589474,-0.00117823952303142,0.00120043604166464,-0.000221129558764632,-0.000126806177651151,0.000701607242390767,0.00211620970726478,0.000194147448212667,0.00160514399941558,7.22030989569467e-05,-0.00071139648694496,0.000521102379041571,-1.55942729506142e-05,0.000881335658767579,0.0008246572695354,-0.0016400754679492,-3.7335495870483e-06,-0.00108117313366796,0.00108059772373847,-0.000747579323039371,-0.000793848035047451,0.000259494297488949,0.00109636956161163,0.000647682845972053,0.000822467173159813,-0.000407683918631996,0.000159853711642732,0.000134795084048678,0.000396276582879773,0.00105640722723332,-0.000318027962675327,0.00266006606801883,-0.00221857285798077,-0.000521662594561989,0.00100921384463171,-0.00083736862906103,2.67997396549147e-05,0.00170058899037151,-0.000579815492187663,0.00128201052429999
-329.899999979789,-0.00153515212555111,-0.00153515212555111,-0.00153515212555111,0.00049688894232236,0.00164756075979833,-0.0031631081333654,-0.00269931263659762,0.00115556448844711,-0.000373748438144195,0.00211660825923388,0.00379167530946078,-7.6295126190562e-05,0.000853498999852542,-0.000350894082385089,-0.000302947903810469,-0.0008498220333929,-0.00142814751286691,0.000777731362472944,0.0015647564512391,-0.000450648932615927,0.00281875999788006,-0.000650416801175613,0.000688828223823545,-0.000202031581201467,0.00119694589498653,-0.00241457712012016,-0.0029978516301179,0.000784460228328232,-0.00119005578099651,-0.000793323574599269,0.0016894235507352,-9.06281760583161e-05,0.00252263457616986,-0.000498218205311263,-0.000637681999051787,0.000840645666882023,0.000185231234159589,-0.00118024918621473,-0.000365995582254364,-0.00127449992974771,0.00145340679897987,0.00161176480982383,0.00101427590348269,0.00158569936480024,-0.00103133696006175,-8.86032529398006e-05,0.000144560127715243,-0.00125183708983745,0.000857899285597763,2.99624017607858e-05,-0.000653149232271111,6.63025238500925e-05,-0.000627697153075979,0.000684811199196944,-0.000326548831914852,-0.00134224810064654,-0.000976617397791424,0.000490917660593837,-0.0013859869304812,0.00141112568227264,-0.00144204490874111,-0.000929194191929161,0.00203137001768339,0.00272662080551933,-0.00141871445381236,0.000178021514568583,-0.0019927854549574,0.000666196110020834,0.00117159882531004,0.00012304354387449,0.00110117761123518,-0.000217128933737154,-0.00104370987076807,-0.00180307815351133,0.00108254330512625,0.000994073619428715,0.00193880020169401,-0.00127376186401829,0.00145186410770259,0.00174503794879932,-0.00113064451965983,-0.000181666969298111,0.00350549337589823,0.000553939821524629,-0.00146540152946983,0.000173138523268945,0.00179246059740612,0.00143696787179814,-0.00243328701688972,0.000916155853872835,0.000716596165848959,0.00104874085658235,0.000224153169919417,0.000338963331017239,-0.00160884035659081,0.00173108612207618,7.60774032861899e-05,0.000708508099973693,-4.32558911916958e-05,0.000696221848753509,0.00174563330070399,-0.00121954425771331,0.00149951281147875,-0.00280912578502901,-0.0025014727031949,0.000131009468171461,0.00143926119217341,-0.00126851814857076,0.000103307849238066,-0.00182610906657799,-0.000615360856627944,0.00138065358557371,0.00275659348441104,0.00275936398761045,5.56673311756795e-05,-6.59089256539458e-05,0.00137674900513796,0.00266066370781171,0.00151557964700622,-0.00202204397799433,-0.00152378224267913,-0.000920865621102496,7.91534062860588e-06
-329.866666646472,0.000539157402561163,0.000539157402561163,0.000539157402561163,0.000784989850764806,0.00111733679140014,0.000537982421071725,-0.000596129128834555,0.00362471157970279,-0.00237734771557763,0.00132790033790853,-0.00138562121774766,-0.000161224492209122,-0.00140849483324357,0.00037782178801804,-0.000213948324776614,0.00191176752794464,0.000644024201819082,0.000560147737011851,0.000106743001210163,-0.00134955107233481,0.00055163247668566,-0.00152559856946,0.000256723713952689,0.000576559970474788,-0.00182599649365767,-0.00100053547914913,0.00166716856548377,-0.00158938478780335,0.00118179182470313,-0.000671145045995414,0.000490671401070286,-0.00234565002297416,0.00188764659699392,0.000924102605593724,0.000413645650012673,-0.000445184120569819,0.00103843718002661,0.000745631391401047,-0.00197428276844525,-0.00221710139986531,-0.000432353931902552,-0.00216764255214641,0.00302721799837358,0.00157176290565308,-0.000345700782862224,-0.00186573538171197,-0.00123030995561701,0.000985276672951563,-0.00192400920059754,-0.000146334959147842,-0.00185809061857256,0.00207254403256441,-9.85327234724886e-05,-0.000607840017608385,0.00104894029665359,0.00293591646545599,-0.00217448083664318,-0.00170954666626666,-0.00105399264777828,-9.45190658101502e-05,-0.00197901170326731,0.000257348751058095,-0.00279154293525052,-0.00111179579627085,-0.000387680695124182,-0.00216187967970982,-0.00153831059013854,-0.0010270639637483,0.00141272534957015,-0.00139240727889522,-9.77360837868257e-05,0.00345314770323779,0.0020205734430242,5.92557607705935e-05,-0.000384823585572014,-0.000778180240583515,-0.000718939175585631,-0.00208789367159368,0.00148529153589005,0.00218479905653624,-0.00129270383188074,-0.0015323350403027,0.00299670996304402,0.0016079792544591,0.00137054316906704,0.000180279246784765,0.00111719832104107,-0.00230621383688445,-0.000773672355884325,0.000432774160204485,0.000729833647170164,0.00095937506299737,0.00168045256616411,-0.00387704404192946,0.000566473350207208,-0.00247787591917314,-0.000196600835772887,0.00165879914886058,-0.00145359955102287,0.000264077462302281,0.00174617129018484,-0.00171272138039802,0.000893476247363578,-4.7880842137471e-05,-0.00179133465826098,-0.000487102608193957,-0.0032325455182296,0.00129318887393459,0.00132944983475092,0.00185708031411425,0.000178721791947445,0.00154266694361926,0.00279906525367457,0.000975967811034262,0.000120294130189436,0.00217012808682548,-0.00152425349770058,-0.000169388526005676,-0.00122180341592071,-0.00106300989182762,-0.00153307940143577,0.000606642122386036,-8.07619149225669e-05
-329.833333313154,-0.00185941976147563,-0.00185941976147563,-0.00185941976147563,-0.0020380488774201,0.00105901027874467,0.00327229044374711,0.000827945766366245,-0.000575501894699237,0.00270087036347944,0.000196938378981826,0.000754221777011344,0.000997150577718653,-0.000522325574752736,0.000224246535281969,0.000139338651899523,0.000833387433141874,0.000327433399325061,0.000629310215987,-0.000825536660605697,-0.000676999282558044,-0.000634863324539992,0.00196589532798119,0.00146823845554744,-0.00105354268387703,-0.00130878301518689,-0.00152927043204643,0.00254395856340084,-0.00115259818545277,0.0001359889960173,-0.000836532529705725,0.000164124759439277,0.00291719853090733,0.00267247580422059,0.000617718490222741,0.00112532618459704,-0.00374149052064998,-0.000354486207369553,-0.00117179357890962,0.000228256658411419,-0.00211883815439295,0.000343066278629345,-0.00130922643215425,-0.000994271519894729,0.00173209106667627,0.000861540121809612,-0.000233920683807565,-0.000771168320641169,-0.00223233790533672,-0.00130283277164589,9.56920108919901e-05,0.001936979039033,-0.000334154183759483,-0.000883693811175035,0.00180280678619871,-0.000555864710810594,-2.88953338948295e-05,0.00128031794031724,-0.00206343208862703,0.000309793660162261,0.00144168246148479,0.000840812407678637,0.000744772619545198,-4.86457665338502e-06,-0.000144686783722259,-0.00396721721713045,-0.00222992045152182,-0.00070924011787965,-0.000134011853110239,0.000116137439535979,0.000406474008838642,0.000273359527167005,-0.000801704838944484,-0.000308155821761469,0.000759386407334861,-0.00192971572102341,0.000365349224002109,0.00201659401494891,0.00186771585024614,0.000830696709505419,-0.00136550306037408,8.06733523384118e-05,0.00121866069639065,-0.00122534816113529,0.00315958692376905,0.000728715567237526,0.00266658208871984,0.000618141413012641,0.000430375667761718,-0.000295300076132765,1.60425543446197e-05,-0.000554341834041794,-0.00106364715724627,0.00163746772947948,0.00171437034188804,-0.000952885172096574,-0.00161987293578247,0.00198446668638508,-0.00202626849551357,0.000456817962252165,0.00374703919322095,-0.000348499054335871,-0.00204136964604651,7.97239569443331e-05,0.00260440564513886,-0.000348887955876953,0.00110136474940614,0.00295140613167166,9.19054790980978e-05,0.00157183598939359,-0.00200529014904383,-0.00124643743193353,-0.00046239124963654,6.34510353847428e-06,-0.00147149896239729,0.000581923104049031,-0.00169857451598832,-0.00203938994197905,0.0017518455079556,0.00102569782062967,-0.0034804775326237,0.000170216907018683,-0.000468840316039776,-0.00342432854751451
